Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,2.5722999572753906,2.5471999645233154,2.565000057220459,2.569999933242798,49854.0,2.5096728801727295
2014-01-03,2.575000047683716,2.5449700355529785,2.575000047683716,2.575000047683716,62098.0,2.5145556926727295
2014-01-06,2.572499990463257,2.5399999618530273,2.559999942779541,2.5399999618530273,58837.0,2.480376720428467
2014-01-07,2.565000057220459,2.5450000762939453,2.565000057220459,2.565000057220459,88295.0,2.5047903060913086
2014-01-08,2.564850091934204,2.5450000762939453,2.555000066757202,2.549999952316284,59901.0,2.4901421070098877
2014-01-09,2.565000057220459,2.523750066757202,2.565000057220459,2.5350000858306885,43560.0,2.475494146347046
2014-01-10,2.552500009536743,2.528130054473877,2.547499895095825,2.549999952316284,42372.0,2.4901421070098877
2014-01-13,2.549999952316284,2.528749942779541,2.549999952316284,2.549999952316284,48204.0,2.4901421070098877
2014-01-14,2.549999952316284,2.516619920730591,2.5450000762939453,2.549999952316284,75556.0,2.4901421070098877
2014-01-15,2.5625,2.5390000343322754,2.557499885559082,2.559999942779541,58933.0,2.4999074935913086
2014-01-16,2.5732500553131104,2.5299999713897705,2.559999942779541,2.5299999713897705,97196.0,2.470611572265625
2014-01-17,2.5515999794006348,2.5299999713897705,2.5299999713897705,2.5299999713897705,90698.0,2.470611572265625
2014-01-20,2.5392301082611084,2.509999990463257,2.5299999713897705,2.509999990463257,63873.0,2.4510810375213623
2014-01-21,2.5192999839782715,2.502500057220459,2.507499933242798,2.497499942779541,38184.0,2.4388744831085205
2014-01-22,2.515000104904175,2.492719888687134,2.515000104904175,2.5,50120.0,2.4413158893585205
2014-01-23,2.505000114440918,2.4749999046325684,2.490000009536743,2.4749999046325684,50491.0,2.416902780532837
2014-01-24,2.4851999282836914,2.4200000762939453,2.4749999046325684,2.4200000762939453,111594.0,2.363193988800049
2014-01-27,2.4233999252319336,2.380000114440918,2.4100000858306885,2.380000114440918,76938.0,2.3241326808929443
2014-01-28,2.4100000858306885,2.3827500343322754,2.4000000953674316,2.3949999809265137,60664.0,2.338780403137207
2014-01-29,2.4237499237060547,2.36299991607666,2.4075000286102295,2.369999885559082,59370.0,2.3143672943115234
2014-01-30,2.384999990463257,2.359999895095825,2.359999895095825,2.384999990463257,74126.0,2.3290152549743652
2014-01-31,2.411400079727173,2.411400079727173,2.411400079727173,2.411400079727173,0.0,2.3547956943511963
2014-02-03,2.3709800243377686,2.3499999046325684,2.353749990463257,2.365000009536743,31004.0,2.3094847202301025
2014-02-04,2.3550000190734863,2.3299999237060547,2.3299999237060547,2.3299999237060547,27095.0,2.275306463241577
2014-02-05,2.3575000762939453,2.332200050354004,2.3399999141693115,2.3399999141693115,102158.0,2.285071611404419
2014-02-06,2.382499933242798,2.3375000953674316,2.359999895095825,2.359999895095825,75772.0,2.3046021461486816
2014-02-07,2.4100000858306885,2.3675999641418457,2.387500047683716,2.380000114440918,103071.0,2.3241326808929443
2014-02-10,2.414750099182129,2.384999990463257,2.4075000286102295,2.384999990463257,90628.0,2.3290152549743652
2014-02-11,2.450000047683716,2.4014999866485596,2.4200000762939453,2.450000047683716,115561.0,2.392489433288574
2014-02-12,2.4549999237060547,2.422499895095825,2.430000066757202,2.422499895095825,77305.0,2.3656349182128906
2014-02-13,2.432499885559082,2.4049999713897705,2.427500009536743,2.4049999713897705,41111.0,2.348546028137207
2014-02-14,2.427500009536743,2.4000000953674316,2.422499895095825,2.4175000190734863,59081.0,2.360752582550049
2014-02-17,2.4600000381469727,2.4124999046325684,2.450000047683716,2.440000057220459,126871.0,2.3827242851257324
2014-02-18,2.4549999237060547,2.430000066757202,2.4549999237060547,2.4462499618530273,68048.0,2.3888278007507324
2014-02-19,2.4600000381469727,2.442500114440918,2.442500114440918,2.4574999809265137,81544.0,2.399813652038574
2014-02-20,2.444999933242798,2.4049999713897705,2.4049999713897705,2.444999933242798,66373.0,2.3876068592071533
2014-02-21,2.459779977798462,2.43969988822937,2.444999933242798,2.440000057220459,61436.0,2.3827242851257324
2014-02-24,2.4600000381469727,2.427500009536743,2.427500009536743,2.4600000381469727,69034.0,2.402254819869995
2014-02-25,2.4600000381469727,2.432499885559082,2.432499885559082,2.4549999237060547,74212.0,2.397372007369995
2014-02-26,2.450000047683716,2.436000108718872,2.450000047683716,2.440000057220459,37242.0,2.3827242851257324
2014-02-27,2.4600000381469727,2.427500009536743,2.430000066757202,2.444999933242798,80482.0,2.3876068592071533
2014-02-28,2.495699882507324,2.495699882507324,2.495699882507324,2.495699882507324,0.0,2.4371166229248047
2014-03-03,2.452199935913086,2.4100000858306885,2.440000057220459,2.430000066757202,81365.0,2.3729591369628906
2014-03-04,2.492500066757202,2.449899911880493,2.4700000286102295,2.492500066757202,91112.0,2.4339919090270996
2014-03-05,2.475800037384033,2.456559896469116,2.4649999141693115,2.463749885559082,43409.0,2.405916690826416
2014-03-06,2.4784300327301025,2.459749937057495,2.4600000381469727,2.4649999141693115,40391.0,2.407137155532837
2014-03-07,2.484250068664551,2.4565999507904053,2.4649999141693115,2.4625000953674316,64118.0,2.404696464538574
2014-03-10,2.4705300331115723,2.4388298988342285,2.440000057220459,2.440000057220459,45521.0,2.3827242851257324
2014-03-11,2.4560999870300293,2.424999952316284,2.440000057220459,2.430000066757202,130806.0,2.3729591369628906
2014-03-12,2.4265999794006348,2.3949999809265137,2.4000000953674316,2.408750057220459,71857.0,2.352207899093628
2014-03-13,2.4226999282836914,2.402600049972534,2.4149999618530273,2.40625,75862.0,2.349766492843628
2014-03-14,2.394700050354004,2.3615000247955322,2.382499933242798,2.369999885559082,166410.0,2.3143672943115234
2014-03-17,2.386780023574829,2.365000009536743,2.369999885559082,2.365000009536743,163758.0,2.3094847202301025
2014-03-18,2.4200000762939453,2.369999885559082,2.4200000762939453,2.4149999618530273,94201.0,2.358311176300049
2014-03-19,2.424999952316284,2.406599998474121,2.4100000858306885,2.413749933242798,65142.0,2.357090473175049
2014-03-20,2.4175000190734863,2.385999917984009,2.3949999809265137,2.4175000190734863,104079.0,2.360752582550049
2014-03-21,2.410629987716675,2.390000104904175,2.390000104904175,2.4049999713897705,77649.0,2.348546028137207
2014-03-24,2.4222500324249268,2.390000104904175,2.4049999713897705,2.390000104904175,127946.0,2.3338980674743652
2014-03-25,2.4165000915527344,2.380000114440918,2.4000000953674316,2.401249885559082,104606.0,2.344883680343628
2014-03-26,2.4073500633239746,2.384999990463257,2.3949999809265137,2.384999990463257,100425.0,2.3290152549743652
2014-03-27,2.4010300636291504,2.367500066757202,2.382499933242798,2.384999990463257,118039.0,2.3290152549743652
2014-03-28,2.403130054473877,2.3755300045013428,2.382499933242798,2.3949999809265137,93836.0,2.338780403137207
2014-03-31,2.4934000968933105,2.4934000968933105,2.4934000968933105,2.4934000968933105,0.0,2.434870958328247
2014-04-01,2.430000066757202,2.3949999809265137,2.4100000858306885,2.430000066757202,99900.0,2.3729591369628906
2014-04-02,2.430000066757202,2.3951001167297363,2.4049999713897705,2.430000066757202,117170.0,2.3729591369628906
2014-04-03,2.424999952316284,2.39559006690979,2.4075000286102295,2.422499895095825,108724.0,2.3656349182128906
2014-04-04,2.430000066757202,2.4000000953674316,2.4000000953674316,2.4200000762939453,164111.0,2.363193988800049
2014-04-07,2.430000066757202,2.3965001106262207,2.422499895095825,2.424999952316284,160096.0,2.3680763244628906
2014-04-08,2.4200000762939453,2.3905200958251953,2.4149999618530273,2.4200000762939453,48077.0,2.363193988800049
2014-04-09,2.4291000366210938,2.4100000858306885,2.427500009536743,2.4100000858306885,61145.0,2.353428602218628
2014-04-10,2.452500104904175,2.4175000190734863,2.440000057220459,2.4175000190734863,74756.0,2.360752582550049
2014-04-11,2.4200000762939453,2.380000114440918,2.4175000190734863,2.4200000762939453,89307.0,2.363193988800049
2014-04-14,2.4200000762939453,2.3918800354003906,2.4200000762939453,2.4200000762939453,76207.0,2.363193988800049
2014-04-15,2.4200000762939453,2.4000000953674316,2.4100000858306885,2.4000000953674316,120725.0,2.343663215637207
2014-04-16,2.4497499465942383,2.4200000762939453,2.4200000762939453,2.4200000762939453,60207.0,2.363193988800049
2014-04-17,2.442500114440918,2.4193999767303467,2.4200000762939453,2.440000057220459,91284.0,2.3827242851257324
2014-04-22,2.4697999954223633,2.4435501098632812,2.4574999809265137,2.4549999237060547,122323.0,2.397372007369995
2014-04-23,2.4683001041412354,2.4387500286102295,2.450000047683716,2.4600000381469727,42986.0,2.402254819869995
2014-04-24,2.4800000190734863,2.461829900741577,2.4700000286102295,2.4800000190734863,130702.0,2.421785354614258
2014-04-25,2.4779999256134033,2.4600000381469727,2.4600000381469727,2.4749999046325684,90371.0,2.416902780532837
2014-04-28,2.4800000190734863,2.4674999713897705,2.4674999713897705,2.4800000190734863,41246.0,2.421785354614258
2014-04-29,2.5,2.4725000858306885,2.4800000190734863,2.5,119817.0,2.4413158893585205
2014-04-30,2.4900999069213867,2.4900999069213867,2.4900999069213867,2.4900999069213867,0.0,2.4316482543945312
2014-05-01,2.5036699771881104,2.484999895095825,2.4975199699401855,2.4912500381469727,73747.0,2.4327714443206787
2014-05-02,2.5032899379730225,2.487499952316284,2.490000009536743,2.5,92150.0,2.4413158893585205
2014-05-06,2.497999906539917,2.4922499656677246,2.497999906539917,2.4887499809265137,46848.0,2.4303300380706787
2014-05-07,2.495500087738037,2.4649999141693115,2.4774999618530273,2.4700000286102295,77242.0,2.412019968032837
2014-05-08,2.5,2.4725000858306885,2.487499952316284,2.5,91676.0,2.4413158893585205
2014-05-09,2.5,2.4749999046325684,2.5,2.5,48752.0,2.4413158893585205
2014-05-12,2.5299999713897705,2.484999895095825,2.5,2.5250000953674316,120655.0,2.465728998184204
2014-05-13,2.5425000190734863,2.5199999809265137,2.5425000190734863,2.5350000858306885,44621.0,2.475494146347046
2014-05-14,2.5350000858306885,2.5172500610351562,2.5325000286102295,2.5350000858306885,45527.0,2.475494146347046
2014-05-15,2.532249927520752,2.490000009536743,2.507499933242798,2.5,43219.0,2.4413158893585205
2014-05-16,2.507499933242798,2.490000009536743,2.505000114440918,2.502500057220459,35133.0,2.4437572956085205
2014-05-19,2.509999990463257,2.490000009536743,2.509999990463257,2.509999990463257,41500.0,2.4510810375213623
2014-05-20,2.5063600540161133,2.5063600540161133,2.5063600540161133,2.5063600540161133,0.0,2.447526693344116
2014-05-21,2.5154800415039062,2.5154800415039062,2.5154800415039062,2.5154800415039062,0.0,2.456432580947876
2014-05-22,2.5272998809814453,2.505000114440918,2.5225000381469727,2.5174999237060547,43781.0,2.4584052562713623
2014-05-23,2.5299999713897705,2.509999990463257,2.509999990463257,2.5266799926757812,68371.0,2.467369556427002
2014-05-27,2.5452001094818115,2.5452001094818115,2.5452001094818115,2.5452001094818115,0.0,2.48545503616333
2014-05-28,2.5546300411224365,2.5546300411224365,2.5546300411224365,2.5546300411224365,0.0,2.494663715362549
2014-05-29,2.559390068054199,2.559390068054199,2.559390068054199,2.559390068054199,0.0,2.499311685562134
2014-05-30,2.544100046157837,2.544100046157837,2.544100046157837,2.544100046157837,0.0,2.4843807220458984
2014-06-02,2.545599937438965,2.545599937438965,2.545599937438965,2.545599937438965,0.0,2.4858453273773193
2014-06-03,2.5439798831939697,2.5439798831939697,2.5439798831939697,2.5439798831939697,0.0,2.4842631816864014
2014-06-04,2.5516700744628906,2.5516700744628906,2.5516700744628906,2.5516700744628906,0.0,2.4917731285095215
2014-06-05,2.552229881286621,2.552229881286621,2.552229881286621,2.552229881286621,0.0,2.4923198223114014
2014-06-06,2.5682599544525146,2.5682599544525146,2.5682599544525146,2.5682599544525146,0.0,2.5079736709594727
2014-06-09,2.574280023574829,2.574280023574829,2.574280023574829,2.574280023574829,0.0,2.51385235786438
2014-06-10,2.5827999114990234,2.5827999114990234,2.5827999114990234,2.5827999114990234,0.0,2.522172212600708
2014-06-11,2.568819999694824,2.568819999694824,2.568819999694824,2.568819999694824,0.0,2.5085206031799316
2014-06-12,2.5541799068450928,2.5541799068450928,2.5541799068450928,2.5541799068450928,0.0,2.4942240715026855
2014-06-13,2.5493099689483643,2.5493099689483643,2.5493099689483643,2.5493099689483643,0.0,2.4894683361053467
2014-06-16,2.5362401008605957,2.5362401008605957,2.5362401008605957,2.5362401008605957,0.0,2.476705312728882
2014-06-17,2.53944993019104,2.53944993019104,2.53944993019104,2.53944993019104,0.0,2.47983980178833
2014-06-18,2.5492899417877197,2.5492899417877197,2.5492899417877197,2.5492899417877197,0.0,2.4894487857818604
2014-06-19,2.558579921722412,2.558579921722412,2.558579921722412,2.558579921722412,0.0,2.498520612716675
2014-06-20,2.5450000762939453,2.519979953765869,2.5325000286102295,2.5299999713897705,124381.0,2.470611572265625
2014-06-23,2.551330089569092,2.551330089569092,2.551330089569092,2.551330089569092,0.0,2.491441249847412
2014-06-24,2.551039934158325,2.551039934158325,2.551039934158325,2.551039934158325,0.0,2.4911577701568604
2014-06-25,2.536129951477051,2.536129951477051,2.536129951477051,2.536129951477051,0.0,2.476597785949707
2014-06-26,2.539789915084839,2.539789915084839,2.539789915084839,2.539789915084839,0.0,2.4801719188690186
2014-06-27,2.54259991645813,2.54259991645813,2.54259991645813,2.54259991645813,0.0,2.4829161167144775
2014-06-30,2.558799982070923,2.558799982070923,2.558799982070923,2.558799982070923,0.0,2.4987356662750244
2014-07-01,2.558799982070923,2.558799982070923,2.558799982070923,2.558799982070923,0.0,2.4987356662750244
2014-07-02,2.564310073852539,2.564310073852539,2.564310073852539,2.564310073852539,0.0,2.5041162967681885
2014-07-03,2.580199956893921,2.580199956893921,2.580199956893921,2.580199956893921,0.0,2.5196335315704346
2014-07-04,2.576240062713623,2.576240062713623,2.576240062713623,2.576240062713623,0.0,2.5157663822174072
2014-07-07,2.5663299560546875,2.5663299560546875,2.5663299560546875,2.5663299560546875,0.0,2.506088972091675
2014-07-08,2.5460400581359863,2.5460400581359863,2.5460400581359863,2.5460400581359863,0.0,2.4862751960754395
2014-07-09,2.5428600311279297,2.5428600311279297,2.5428600311279297,2.5428600311279297,0.0,2.4831697940826416
2014-07-10,2.5169999599456787,2.4856998920440674,2.502500057220459,2.512500047683716,99870.0,2.4535226821899414
2014-07-11,2.5360701084136963,2.5360701084136963,2.5360701084136963,2.5360701084136963,0.0,2.476539373397827
2014-07-14,2.563110113143921,2.563110113143921,2.563110113143921,2.563110113143921,0.0,2.5029447078704834
2014-07-15,2.547499895095825,2.509999990463257,2.5199999809265137,2.509999990463257,82658.0,2.4510810375213623
2014-07-16,2.56210994720459,2.56210994720459,2.56210994720459,2.56210994720459,0.0,2.5019679069519043
2014-07-17,2.529639959335327,2.529639959335327,2.529639959335327,2.529639959335327,0.0,2.4702601432800293
2014-07-18,2.5460500717163086,2.5460500717163086,2.5460500717163086,2.5460500717163086,0.0,2.4862852096557617
2014-07-21,2.5448100566864014,2.5448100566864014,2.5448100566864014,2.5448100566864014,0.0,2.485074281692505
2014-07-22,2.572770118713379,2.572770118713379,2.572770118713379,2.572770118713379,0.0,2.512377977371216
2014-07-23,2.5771501064300537,2.5771501064300537,2.5771501064300537,2.5771501064300537,0.0,2.516655206680298
2014-07-24,2.589169979095459,2.589169979095459,2.589169979095459,2.589169979095459,0.0,2.528392791748047
2014-07-25,2.5729799270629883,2.5729799270629883,2.5729799270629883,2.5729799270629883,0.0,2.512582778930664
2014-07-28,2.572849988937378,2.572849988937378,2.572849988937378,2.572849988937378,0.0,2.512455701828003
2014-07-29,2.576349973678589,2.576349973678589,2.576349973678589,2.576349973678589,0.0,2.515873432159424
2014-07-30,2.540030002593994,2.509999990463257,2.5350000858306885,2.509999990463257,87205.0,2.4510810375213623
2014-07-31,2.5213000774383545,2.5213000774383545,2.5213000774383545,2.5213000774383545,0.0,2.462116003036499
2014-08-04,2.5160300731658936,2.5160300731658936,2.5160300731658936,2.5160300731658936,0.0,2.456969738006592
2014-08-05,2.5025599002838135,2.5025599002838135,2.5025599002838135,2.5025599002838135,0.0,2.4438157081604004
2014-08-06,2.496190071105957,2.496190071105957,2.496190071105957,2.496190071105957,0.0,2.4375953674316406
2014-08-07,2.4904301166534424,2.4904301166534424,2.4904301166534424,2.4904301166534424,0.0,2.4319708347320557
2014-08-08,2.4925498962402344,2.4925498962402344,2.4925498962402344,2.4925498962402344,0.0,2.4340407848358154
2014-08-11,2.5227599143981934,2.5227599143981934,2.5227599143981934,2.5227599143981934,0.0,2.4635415077209473
2014-08-12,2.5168800354003906,2.5168800354003906,2.5168800354003906,2.5168800354003906,0.0,2.4577999114990234
2014-08-13,2.5433499813079834,2.5433499813079834,2.5433499813079834,2.5433499813079834,0.0,2.4836485385894775
2014-08-14,2.5499000549316406,2.5499000549316406,2.5499000549316406,2.5499000549316406,0.0,2.4900448322296143
2014-08-15,2.5524699687957764,2.5524699687957764,2.5524699687957764,2.5524699687957764,0.0,2.492554187774658
2014-08-18,2.5658199787139893,2.5658199787139893,2.5658199787139893,2.5658199787139893,0.0,2.5055906772613525
2014-08-19,2.4749999046325684,2.430000066757202,2.450000047683716,2.4749999046325684,77907.0,2.416902780532837
2014-08-20,2.5889298915863037,2.5889298915863037,2.5889298915863037,2.5889298915863037,0.0,2.52815842628479
2014-08-21,2.5959200859069824,2.5959200859069824,2.5959200859069824,2.5959200859069824,0.0,2.534984588623047
2014-08-22,2.440000057220459,2.4200000762939453,2.440000057220459,2.4200000762939453,67870.0,2.363193988800049
2014-08-26,2.6087899208068848,2.6087899208068848,2.6087899208068848,2.6087899208068848,0.0,2.5475521087646484
2014-08-27,2.6075398921966553,2.6075398921966553,2.6075398921966553,2.6075398921966553,0.0,2.5463316440582275
2014-08-28,2.596820116043091,2.596820116043091,2.596820116043091,2.596820116043091,0.0,2.5358633995056152
2014-08-29,2.6031999588012695,2.6031999588012695,2.6031999588012695,2.6031999588012695,0.0,2.542093276977539
2014-09-01,2.607419967651367,2.607419967651367,2.607419967651367,2.607419967651367,0.0,2.5462143421173096
2014-09-02,2.615799903869629,2.615799903869629,2.615799903869629,2.615799903869629,0.0,2.5543975830078125
2014-09-03,2.4776999950408936,2.448729991912842,2.4549999237060547,2.450000047683716,109929.0,2.392489433288574
2014-09-04,2.4827799797058105,2.458750009536743,2.4700000286102295,2.4649999141693115,86113.0,2.407137155532837
2014-09-05,2.637939929962158,2.637939929962158,2.637939929962158,2.637939929962158,0.0,2.5760178565979004
2014-09-08,2.645210027694702,2.645210027694702,2.645210027694702,2.645210027694702,0.0,2.5831172466278076
2014-09-09,2.639270067214966,2.639270067214966,2.639270067214966,2.639270067214966,0.0,2.5773167610168457
2014-09-10,2.626389980316162,2.626389980316162,2.626389980316162,2.626389980316162,0.0,2.5647389888763428
2014-09-11,2.6079399585723877,2.6079399585723877,2.6079399585723877,2.6079399585723877,0.0,2.546722173690796
2014-09-12,2.604249954223633,2.604249954223633,2.604249954223633,2.604249954223633,0.0,2.543118476867676
2014-09-15,2.5921900272369385,2.5921900272369385,2.5921900272369385,2.5921900272369385,0.0,2.531342029571533
2014-09-16,2.434999942779541,2.3912200927734375,2.434999942779541,2.430000066757202,105674.0,2.3729591369628906
2014-09-17,2.585249900817871,2.585249900817871,2.585249900817871,2.585249900817871,0.0,2.524564743041992
2014-09-18,2.588099956512451,2.588099956512451,2.588099956512451,2.588099956512451,0.0,2.5273478031158447
2014-09-19,2.587480068206787,2.587480068206787,2.587480068206787,2.587480068206787,0.0,2.526742458343506
2014-09-22,2.552449941635132,2.552449941635132,2.552449941635132,2.552449941635132,0.0,2.492534875869751
2014-09-23,2.534179925918579,2.534179925918579,2.534179925918579,2.534179925918579,0.0,2.474693536758423
2014-09-24,2.555180072784424,2.555180072784424,2.555180072784424,2.555180072784424,0.0,2.4952006340026855
2014-09-25,2.527940034866333,2.527940034866333,2.527940034866333,2.527940034866333,0.0,2.468600273132324
2014-09-26,2.5455400943756104,2.5455400943756104,2.5455400943756104,2.5455400943756104,0.0,2.4857869148254395
2014-09-29,2.532249927520752,2.532249927520752,2.532249927520752,2.532249927520752,0.0,2.472808837890625
2014-09-30,2.5195999145507812,2.5195999145507812,2.5195999145507812,2.5195999145507812,0.0,2.4604556560516357
2014-10-01,2.494999885559082,2.494999885559082,2.494999885559082,2.494999885559082,0.0,2.4364330768585205
2014-10-02,2.474329948425293,2.474329948425293,2.474329948425293,2.474329948425293,0.0,2.416248321533203
2014-10-03,2.519929885864258,2.519929885864258,2.519929885864258,2.519929885864258,0.0,2.460777997970581
2014-10-06,2.518860101699829,2.518860101699829,2.518860101699829,2.518860101699829,0.0,2.459733247756958
2014-10-07,2.360569953918457,2.3296499252319336,2.3399999141693115,2.3499999046325684,95676.0,2.29483699798584
2014-10-08,2.49534010887146,2.49534010887146,2.49534010887146,2.49534010887146,0.0,2.436765432357788
2014-10-09,2.470669984817505,2.470669984817505,2.470669984817505,2.470669984817505,0.0,2.4126744270324707
2014-10-10,2.450809955596924,2.450809955596924,2.450809955596924,2.450809955596924,0.0,2.393280506134033
2014-10-13,2.44389009475708,2.44389009475708,2.44389009475708,2.44389009475708,0.0,2.3865230083465576
2014-10-14,2.4717800617218018,2.4717800617218018,2.4717800617218018,2.4717800617218018,0.0,2.4137582778930664
2014-10-15,2.4260900020599365,2.4260900020599365,2.4260900020599365,2.4260900020599365,0.0,2.369140863418579
2014-10-16,2.411669969558716,2.411669969558716,2.411669969558716,2.411669969558716,0.0,2.3550593852996826
2014-10-17,2.4421401023864746,2.4421401023864746,2.4421401023864746,2.4421401023864746,0.0,2.3848142623901367
2014-10-20,2.436069965362549,2.436069965362549,2.436069965362549,2.436069965362549,0.0,2.3788866996765137
2014-10-21,2.470170021057129,2.470170021057129,2.470170021057129,2.470170021057129,0.0,2.41218638420105
2014-10-22,2.476140022277832,2.476140022277832,2.476140022277832,2.476140022277832,0.0,2.418015956878662
2014-10-23,2.4832699298858643,2.4832699298858643,2.4832699298858643,2.4832699298858643,0.0,2.424978494644165
2014-10-24,2.4731099605560303,2.4731099605560303,2.4731099605560303,2.4731099605560303,0.0,2.4150569438934326
2014-10-27,2.3949999809265137,2.372499942779541,2.382499933242798,2.3949999809265137,22859.0,2.338780403137207
2014-10-28,2.4887399673461914,2.4887399673461914,2.4887399673461914,2.4887399673461914,0.0,2.4303200244903564
2014-10-29,2.5014700889587402,2.5014700889587402,2.5014700889587402,2.5014700889587402,0.0,2.44275164604187
2014-10-30,2.522200107574463,2.522200107574463,2.522200107574463,2.522200107574463,0.0,2.4629948139190674
2014-10-31,2.540600061416626,2.540600061416626,2.540600061416626,2.540600061416626,0.0,2.4809629917144775
2014-11-03,2.5258700847625732,2.5258700847625732,2.5258700847625732,2.5258700847625732,0.0,2.466578722000122
2014-11-04,2.5232698917388916,2.5232698917388916,2.5232698917388916,2.5232698917388916,0.0,2.4640398025512695
2014-11-05,2.5461699962615967,2.5461699962615967,2.5461699962615967,2.5461699962615967,0.0,2.4864020347595215
2014-11-06,2.438390016555786,2.4101500511169434,2.427500009536743,2.430000066757202,34356.0,2.3729591369628906
2014-11-07,2.546220064163208,2.546220064163208,2.546220064163208,2.546220064163208,0.0,2.4864511489868164
2014-11-10,2.5612800121307373,2.5612800121307373,2.5612800121307373,2.5612800121307373,0.0,2.501157760620117
2014-11-11,2.4601500034332275,2.43530011177063,2.448499917984009,2.4462499618530273,67245.0,2.3888278007507324
2014-11-12,2.5606799125671387,2.5606799125671387,2.5606799125671387,2.5606799125671387,0.0,2.5005714893341064
2014-11-13,2.579400062561035,2.579400062561035,2.579400062561035,2.579400062561035,0.0,2.5188519954681396
2014-11-14,2.4649999141693115,2.432499885559082,2.4625000953674316,2.440000057220459,54795.0,2.3827242851257324
2014-11-17,2.4600000381469727,2.430000066757202,2.4600000381469727,2.450000047683716,111792.0,2.392489433288574
2014-11-18,2.60191011428833,2.60191011428833,2.60191011428833,2.60191011428833,0.0,2.5408337116241455
2014-11-19,2.5907700061798096,2.5907700061798096,2.5907700061798096,2.5907700061798096,0.0,2.5299551486968994
2014-11-20,2.5777900218963623,2.5777900218963623,2.5777900218963623,2.5777900218963623,0.0,2.517279863357544
2014-11-21,2.611639976501465,2.611639976501465,2.611639976501465,2.611639976501465,0.0,2.55033540725708
2014-11-24,2.610569953918457,2.610569953918457,2.610569953918457,2.610569953918457,0.0,2.549290418624878
2014-11-25,2.6179399490356445,2.6179399490356445,2.6179399490356445,2.6179399490356445,0.0,2.5564873218536377
2014-11-26,2.6121299266815186,2.6121299266815186,2.6121299266815186,2.6121299266815186,0.0,2.550813913345337
2014-11-27,2.6237900257110596,2.6237900257110596,2.6237900257110596,2.6237900257110596,0.0,2.5622003078460693
2014-11-28,2.618299961090088,2.618299961090088,2.618299961090088,2.618299961090088,0.0,2.5568389892578125
2014-12-01,2.591049909591675,2.591049909591675,2.591049909591675,2.591049909591675,0.0,2.530228614807129
2014-12-02,2.6122798919677734,2.6122798919677734,2.6122798919677734,2.6122798919677734,0.0,2.5509603023529053
2014-12-03,2.5982000827789307,2.5982000827789307,2.5982000827789307,2.5982000827789307,0.0,2.537210702896118
2014-12-04,2.60086989402771,2.60086989402771,2.60086989402771,2.60086989402771,0.0,2.539818048477173
2014-12-05,2.6239500045776367,2.6239500045776367,2.6239500045776367,2.6239500045776367,0.0,2.562356472015381
2014-12-08,2.600130081176758,2.600130081176758,2.600130081176758,2.600130081176758,0.0,2.539095640182495
2014-12-09,2.5680201053619385,2.5680201053619385,2.5680201053619385,2.5680201053619385,0.0,2.507739305496216
2014-12-10,2.553809881210327,2.553809881210327,2.553809881210327,2.553809881210327,0.0,2.4938626289367676
2014-12-11,2.5344901084899902,2.5344901084899902,2.5344901084899902,2.5344901084899902,0.0,2.474996566772461
